;GW-Nummer;AQUIFER;Messstelle;Datum;RECHTSWERT;HOCHWERT;Nitrat
1169;1169;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1169;2019-09-24 08:55:00+00:00;460493.4624;5455214.827;0.366666667
1170;1170;Gipskeuper (Fuß des Keuperberglandes);1170;2019-09-04 11:20:00+00:00;525376.664;5412066.927;42.48
1171;1171;Kristallin (Schwarzwald);1171;2019-09-16 09:15:00+00:00;415513.2282;5287153.654;12.01666667
1172;1172;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1172;2019-09-04 07:35:00+00:00;412539.4096;5374778.781;5.22
1173;1173;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1173;2019-09-18 08:45:00+00:00;573163.0493;5357602.495;20.51428571
1174;1174;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1174;2019-09-04 08:32:00+00:00;412539.4096;5374778.781;5.16
1175;1175;Quartär Talfüllungen;1175;2019-09-13 08:16:00+00:00;454686.7621;5275232.325;25.55
1176;1176;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1176;2019-09-16 11:45:00+00:00;469037.0642;5443171.562;56.38888889
1177;1177;Gipskeuper (Fuß des Keuperberglandes);1177;2019-09-05 09:00:00+00:00;489728.82;5424855.896;32.6875
1178;1178;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1178;2019-09-04 08:23:00+00:00;412539.4096;5374778.781;4
1179;1179;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1179;2018-09-10 11:38:00+00:00;413927.9269;5373183.041;0.5
1180;1180;Quartär eiszeitl.Kiese+Sande, moränenüberd. (Alpenv);1180;2019-09-25 12:11:00+00:00;489294.4912;5289357.919;13.76
1181;1181;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1181;2018-09-04 08:21:00+00:00;413019.2332;5381907.91;3.433333333
1182;1182;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1182;2019-09-12 12:30:00+00:00;441132.1059;5420518.631;0.566666667
1183;1183;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1183;2019-09-11 09:11:00+00:00;454572.7547;5445655.694;0.455555556
1184;1184;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1184;2019-09-16 14:45:00+00:00;577951.5381;5348727.748;15.5
1185;1185;Muschelkalk;1185;2018-12-14 06:53:00+00:00;403173.2059;5267366.55;10.46666667
1186;1186;Quartär Talfüllungen;1186;2019-06-18 12:00:00+00:00;417805.8896;5275554.21;7.98
1187;1187;Muschelkalk;1187;2019-09-05 10:30:00+00:00;492097.8042;5417551.748;32.625
1188;1188;Muschelkalk;1188;2019-09-02 06:42:00+00:00;526674.0064;5419560.861;20.61428571
1189;1189;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1189;2019-09-12 11:45:00+00:00;467044.8334;5463723.341;20.5
1190;1190;Quartär Talfüllungen;1190;2019-09-10 07:22:00+00:00;524776.6988;5407416.793;53.14285714
1191;1191;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1191;2019-09-13 08:57:00+00:00;457381.6525;5278848.856;25.925
1192;1192;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1192;2019-09-12 12:35:00+00:00;467418.6844;5462874.735;0.4125
1193;1193;Quartär eiszeitl.Kiese+Sande, moränenüberd. (Alpenv);1193;2019-09-25 12:43:00+00:00;489406.9187;5289527.87;9.24
1194;1194;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1194;2019-09-12 11:15:00+00:00;467673.0333;5463364.18;19.61111111
1195;1195;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1195;2019-09-18 16:40:00+00:00;583645.8007;5325796.86;39.42
1196;1196;Lias und Dogger (Albvorland);1196;2019-09-12 07:30:00+00:00;534890.6459;5398789.261;21.5
1197;1197;Quartär Talfüllungen;1197;2019-09-11 11:52:00+00:00;450670.3857;5273905.856;20.86
1198;1198;Kristallin (Schwarzwald);1198;2019-09-16 13:30:00+00:00;422298.5468;5291182.089;3.04
1199;1199;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1199;2019-09-11 14:10:00+00:00;460465.4973;5443423.466;0.455555556
1200;1200;Gipskeuper (Fuß des Keuperberglandes);1200;2019-09-10 06:00:00+00:00;498734.1728;5395337.645;30.86
1201;1201;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1201;2019-09-18 12:51:00+00:00;465225.4925;5482055.541;16.83
1202;1202;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1202;2019-09-17 12:50:00+00:00;396990.6281;5307550.385;47.95
1203;1203;Kristallin (Schwarzwald);1203;2019-09-05 09:03:00+00:00;431298.9783;5281615.842;7.35
1204;1204;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1204;2019-09-12 09:05:00+00:00;395336.2787;5272829.343;15.66
1205;1205;Lias und Dogger (Albvorland);1205;2019-09-03 14:10:00+00:00;509349.9331;5396573.168;11.95
1206;1206;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1206;2019-09-04 07:25:00+00:00;421835.6881;5392621.694;3.913333333
1207;1207;Quartär Talfüllungen;1207;2019-12-04 09:05:00+00:00;410542.1981;5269758.511;6.94
1208;1208;Quartär Talfüllungen;1208;2019-09-10 09:40:00+00:00;410600.2099;5269980.501;13.41666667
1209;1209;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1209;2019-09-04 08:17:00+00:00;420836.1943;5388213.47;24.8
1210;1210;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1210;2019-09-11 10:45:00+00:00;467972.4906;5466733.253;3.2
1211;1211;Lettenkeuper;1211;2019-09-03 07:28:00+00:00;532225.7739;5419411.919;16.36
1212;1212;Höherer Keuper (Keuperbergland);1212;2019-10-08 12:10:00+00:00;546092.1145;5396422.204;0.45
1213;1213;Lettenkeuper;1213;2018-09-18 06:00:00+00:00;527773.5673;5425830.379;40.75
1214;1214;Quartär Talfüllungen;1214;2019-09-10 10:15:00+00:00;409840.4974;5268850.889;18.86666667
1215;1215;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1215;2019-09-12 10:50:00+00:00;464019.0959;5455846.579;0.411111111
1216;1216;Gipskeuper (Fuß des Keuperberglandes);1216;2019-09-04 06:50:00+00:00;532296.6588;5415510.487;8.683333333
1217;1217;Quartär Talfüllungen;1217;2019-11-27 11:30:00+00:00;544433.8173;5404088.102;8.51
1218;1218;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1218;2017-12-06 09:00:00+00:00;397865.9876;5313214.04;75.25
1219;1219;Lettenkeuper;1219;2019-09-10 09:00:00+00:00;498204.3902;5395661.486;28
1220;1220;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1220;2019-09-12 11:15:00+00:00;440828.2284;5417631.753;4.8
1221;1221;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1221;2019-09-17 11:10:00+00:00;395756.1259;5310279.402;26.02222222
1222;1222;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1222;2019-10-01 14:45:00+00:00;414058.7239;5321170.019;16.56666667
1223;1223;Buntsandstein;1223;2019-12-03 11:30:00+00:00;447845.3611;5401083.368;10.25
1224;1224;Quartär Hangschutt;1224;2018-03-22 12:50:00+00:00;404902.4179;5330746.216;72.55
1225;1225;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1225;2019-09-16 09:07:00+00:00;461156.1944;5436729.111;9.177777778
1226;1226;Quartär Talfüllungen;1226;2019-09-11 09:19:00+00:00;446967.8339;5274041.734;17.575
1227;1227;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1227;2019-03-11 10:15:00+00:00;447908.3357;5420721.561;36
1228;1228;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1228;2018-08-21 07:05:00+00:00;411109.9287;5358465.237;51.01666667
1229;1229;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1229;2019-09-09 11:13:00+00:00;467937.5124;5475538.72;36.78571429
1230;1230;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1230;2019-09-03 08:10:00+00:00;591692.1888;5376663.965;36.6
1231;1231;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1231;2019-09-10 05:44:00+00:00;446102.0966;5419104.185;34.44
1232;1232;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1232;2019-09-12 09:40:00+00:00;393634.9352;5296166.021;38.3375
1233;1233;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1233;2019-09-11 11:15:00+00:00;407100.2396;5347419.137;1.3
1234;1234;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1234;2019-09-12 08:05:00+00:00;394849.4333;5295274.328;46.91111111
1235;1235;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1235;2019-11-26 15:05:00+00:00;393833.8964;5278222.128;33.03
1236;1236;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1236;2018-09-11 11:16:00+00:00;410405.248;5332395.54;1.066666667
1237;1237;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1237;2019-09-17 07:50:00+00:00;435330.3575;5393711.297;3.7
1238;1238;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1238;2018-11-12 15:39:00+00:00;455819.2238;5427131.942;7.1
1239;1239;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1239;2019-09-25 08:27:00+00:00;398738.2241;5304622.551;51.1875
1240;1240;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1240;2019-09-17 12:32:00+00:00;426620.6366;5386626.357;35.14
1241;1241;Muschelkalk;1241;2019-09-09 09:17:00+00:00;538699.1338;5406881.005;8.8
1242;1242;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1242;2019-09-10 11:08:00+00:00;455592.3163;5425852.502;21.15
1243;1243;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1243;2018-11-12 09:43:00+00:00;456335.0023;5423823.307;27.03333333
1244;1244;Gipskeuper (Fuß des Keuperberglandes);1244;2019-11-27 07:40:00+00:00;530062.5653;5413723.227;23.3
1245;1245;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1245;2019-09-05 07:55:00+00:00;594082.1085;5377644.809;36.66666667
1246;1246;Quartär Talfüllungen;1246;2019-09-02 08:45:00+00:00;512685.5351;5407719.645;0.42
1247;1247;Quartär Talfüllungen;1247;2019-12-05 11:55:00+00:00;512648.6184;5407879.635;3.84
1248;1248;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1248;2019-12-11 09:15:00+00:00;572295.5533;5357695.658;9.19
1249;1249;Quartär Talfüllungen;1249;2019-12-04 12:45:00+00:00;407094.5811;5268341.125;15.45
1250;1250;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1250;2019-09-17 12:15:00+00:00;402840.2111;5312540.394;58.47777778
1251;1251;Quartär Talfüllungen;1251;2018-09-20 10:20:00+00:00;543357.2735;5405486.586;23.775
1252;1252;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1252;2019-09-10 10:50:00+00:00;584142.8011;5372370.73;33.6
1253;1253;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1253;2019-09-10 12:10:00+00:00;584238.7637;5372396.73;37.54444444
1254;1254;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1254;2019-09-23 11:30:00+00:00;423335.0949;5381126.278;26.2
1255;1255;Buntsandstein;1255;2019-09-23 06:30:00+00:00;407624.9268;5279135.506;8.4
1256;1256;Kristallin (Schwarzwald);1256;2019-09-18 13:20:00+00:00;438405.0636;5385644.423;3.32
1257;1257;Gipskeuper (Fuß des Keuperberglandes);1257;2019-09-13 08:45:00+00:00;522940.6134;5448359.426;18.1875
1258;1258;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1258;2019-09-17 14:11:00+00:00;431710.8321;5387518.79;16.8
1259;1259;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1259;2019-09-11 09:45:00+00:00;401793.5985;5337327.645;61.8125
1260;1260;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1260;2019-09-11 08:45:00+00:00;404172.6941;5333065.407;45.38571429
1261;1261;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1261;2019-09-17 10:26:00+00:00;407876.2479;5355619.366;18.8375
1262;1262;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1262;2019-09-05 08:25:00+00:00;474870.0532;5466116.647;48.1
1263;1263;Gipskeuper (Fuß des Keuperberglandes);1263;2019-09-13 06:55:00+00:00;520432.6093;5445865.361;5.8625
1264;1264;Quartär Talfüllungen;1264;2019-12-03 14:45:00+00:00;404186.7669;5267265.573;19.4875
1265;1265;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1265;2018-09-04 05:20:00+00:00;456164.9974;5425469.64;21.4
1266;1266;Mischwasser, mehrere Aquifere;1266;2018-09-20 07:15:00+00:00;538149.3684;5405871.394;7.5
1267;1267;Quartär Talfüllungen;1267;2019-09-10 09:35:00+00:00;541992.7667;5406176.302;10.7
1268;1268;Quartär Talfüllungen;1268;2019-09-11 08:18:00+00:00;448898.8133;5275445.602;20.275
1269;1269;Quartär Talfüllungen;1269;2019-09-18 07:45:00+00:00;445739.2936;5274480.625;21.04
1270;1270;Quartär Talfüllungen;1270;2018-12-11 10:53:00+00:00;405991.0138;5267809.417;37.4
1271;1271;Quartär Talfüllungen;1271;2019-09-09 12:32:00+00:00;424774.5406;5365470.463;4.3125
1272;1272;Kristallin (Schwarzwald);1272;2019-09-18 11:36:00+00:00;437254.5707;5388784.249;11.1875
1273;1273;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1273;2019-09-11 12:15:00+00:00;462973.5014;5447467.895;20.66666667
1274;1274;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1274;2019-09-12 09:42:00+00:00;456242.0593;5429656.967;7.94
1275;1275;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1275;2019-09-23 09:55:00+00:00;405703.1944;5267987.25;23.15714286
1276;1276;Quartär Talfüllungen;1276;2019-12-05 08:55:00+00:00;405318.7246;5267730.234;21.9875
1277;1277;Quartär Talfüllungen;1277;2019-09-24 09:45:00+00:00;571935.7402;5360794.377;4.15
1278;1278;Lettenkeuper;1278;2019-09-17 05:45:00+00:00;520376.5195;5418931.176;35.45
1279;1279;Quartär Talfüllungen;1279;2019-09-05 06:17:00+00:00;438843.0044;5273514.114;0.3
1280;1280;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1280;2019-09-03 11:56:00+00:00;439578.6496;5406356.225;0.525
1281;1281;Gipskeuper (Fuß des Keuperberglandes);1281;2019-09-13 08:05:00+00:00;523830.2476;5445595.498;53.41428571
1282;1282;Gipskeuper (Fuß des Keuperberglandes);1282;2019-09-13 07:25:00+00:00;521374.2056;5445487.503;17.9375
1283;1283;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1283;2019-09-05 06:49:00+00:00;413477.0414;5354983.649;0.6125
1284;1284;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1284;2019-09-04 12:11:00+00:00;414483.4044;5365965.729;22.325
1285;1285;Gipskeuper (Fuß des Keuperberglandes);1285;2019-09-13 09:25:00+00:00;522125.9365;5446380.158;47.9125
1286;1286;Quartär Talfüllungen;1286;2019-09-16 07:00:00+00:00;528350.2883;5406506.115;0.88
1287;1287;Quartär Talfüllungen;1287;2019-12-05 14:45:00+00:00;400618.2182;5276103.097;11.1
1288;1288;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1288;2019-09-19 08:02:00+00:00;443196.2729;5411534.269;0.5
1289;1289;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1289;2019-09-03 06:51:00+00:00;443172.2706;5407970.663;19.84444444
1290;1290;Quartär mächtiger Löss (Vorbergzone);1290;2019-09-16 08:07:00+00:00;425319.3048;5370038.65;39.64
1291;1291;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1291;2019-09-09 09:10:00+00:00;464206.0276;5479180.27;5.855555556
1292;1292;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1292;2019-10-07 09:00:00+00:00;414168.7174;5326337.98;16.175
1293;1293;Quartär Talfüllungen;1293;2019-09-06 06:50:00+00:00;535120.5527;5405476.476;9.4
1294;1294;Gipskeuper (Fuß des Keuperberglandes);1294;2019-09-16 09:35:00+00:00;527063.7986;5409055.068;44.26
1295;1295;Malm Weißjura (Schwäbische Alb);1295;2019-09-24 12:05:00+00:00;588801.9737;5382983.434;25.94444444
1296;1296;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1296;2019-09-03 06:10:00+00:00;595766.1821;5378477.236;28.71111111
1297;1297;Lias und Dogger (Albvorland);1297;2019-09-02 13:00:00+00:00;513663.1091;5395345.582;32.01428571
1298;1298;Kristallin (Kaiserstuhl);1298;2019-09-24 06:45:00+00:00;401254.8073;5332402.592;45.8875
1299;1299;Quartär Hangschutt;1299;2019-09-05 13:30:00+00:00;402786.2003;5326175.036;28.82
1300;1300;Lias und Dogger (Vorbergzone);1300;2019-09-18 07:10:00+00:00;409566.5954;5312116.668;9.4125
1301;1301;Quartär Hangschutt;1301;2019-12-03 15:00:00+00:00;402623.3248;5300638.23;50.61428571
1302;1302;Kristallin (Schwarzwald);1302;2019-12-10 09:30:00+00:00;405892.0679;5293012.36;5.84
1303;1303;Muschelkalk;1303;2019-09-23 12:05:00+00:00;406645.7952;5276459.933;19.89
1304;1304;Muschelkalk;1304;2019-11-20 09:30:00+00:00;404032.847;5269910.491;4.677777778
1305;1305;Buntsandstein;1305;2019-11-27 08:00:00+00:00;420489.2568;5358181.345;8.95625
1306;1306;Buntsandstein;1306;2019-09-03 07:25:00+00:00;420753.0957;5347825.472;4.15
1307;1307;Buntsandstein;1307;2019-09-24 15:00:00+00:00;414271.7194;5333190.217;4.7
1308;1308;Kristallin (Schwarzwald);1308;2019-11-28 08:30:00+00:00;420232.2863;5299117.944;3.84
1309;1309;Buntsandstein;1309;2019-11-27 10:00:00+00:00;432640.3383;5365227.588;4.661538462
1310;1310;Kristallin (Schwarzwald);1310;2019-09-19 07:15:00+00:00;425766.8145;5332026.248;10.16666667
1311;1311;Kristallin (Schwarzwald);1311;2019-10-01 13:20:00+00:00;425661.1498;5324185.837;4.366666667
1312;1312;Kristallin (Schwarzwald);1312;2019-12-04 11:40:00+00:00;432417.5333;5305208.399;2.985714286
1313;1313;Kristallin (Schwarzwald);1313;2019-09-05 07:29:00+00:00;428106.4735;5277624.518;3.733333333
1314;1314;Kristallin (Schwarzwald);1314;2019-10-09 07:00:00+00:00;445086.5122;5328697.082;5.54
1315;1315;Buntsandstein;1315;2019-12-03 13:15:00+00:00;446860.8499;5305553.2;3.525
1316;1316;Kristallin (Schwarzwald);1316;2019-09-05 11:27:00+00:00;437722.4742;5287848.257;7.7
1317;1317;Muschelkalk;1317;2019-09-11 12:55:00+00:00;442947.4009;5279893.446;30.55
1318;1318;Buntsandstein;1318;2019-12-05 12:30:00+00:00;454627.7055;5416899.051;7.095238095
1319;1319;Buntsandstein;1319;2019-09-05 09:55:00+00:00;458970.935;5408750.334;7.375
1320;1320;Buntsandstein;1320;2019-09-05 08:20:00+00:00;455522.3617;5392361.847;4.475
1321;1321;Buntsandstein;1321;2019-11-26 08:15:00+00:00;451293.9562;5332205.704;8.425
1322;1322;Buntsandstein;1322;2019-12-03 11:00:00+00:00;451849.7948;5321943.748;1.171428571
1323;1323;Muschelkalk;1323;2019-09-04 10:55:00+00:00;462099.774;5292431.564;50
1324;1324;Lettenkeuper;1324;2019-09-04 07:20:00+00:00;470951.3112;5434757.275;70.22857143
1325;1325;Tertiär (Albsüdrand und Alpenvorland);1325;2019-09-18 10:05:00+00:00;467568.3565;5297117.716;17.875
1326;1326;Gipskeuper (Fuß des Keuperberglandes);1326;2019-09-17 12:25:00+00:00;483488.2789;5454010.232;51.45714286
1327;1327;Lettenkeuper;1327;2019-12-05 10:00:00+00:00;477513.6876;5436734.119;72.505
1328;1328;Quartär Moränen (Alpenvorland);1328;2019-09-10 05:13:00+00:00;487216.7359;5301940.815;7.7
1329;1329;Höherer Keuper (Keuperbergland);1329;2019-09-17 13:20:00+00:00;489135.4438;5449751.506;42.6875
1330;1330;Tertiär (Albsüdrand und Alpenvorland);1330;2019-11-25 12:25:00+00:00;496935.8306;5297999.469;75.9
1331;1331;Malm Weißjura (Schwäbische Alb);1331;2019-09-02 06:05:00+00:00;507164.3556;5335452.875;14.525
1332;1332;Gipskeuper (Fuß des Keuperberglandes);1332;2019-09-17 13:30:00+00:00;520872.4359;5428316.087;37.7
1333;1333;Malm Weißjura (Schwäbische Alb);1333;2019-09-04 06:15:00+00:00;512497.6322;5345363.671;9.733333333
1334;1334;Malm Weißjura (Schwäbische Alb);1334;2019-09-17 07:10:00+00:00;516598.1593;5337156.408;22.74444444
1335;1335;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1335;2019-09-11 11:50:00+00:00;522565.6844;5301778.128;21.5
1336;1336;Muschelkalk;1336;2019-09-11 11:00:00+00:00;528361.6398;5483256.408;28.8875
1337;1337;Lias und Dogger (Albvorland);1337;2019-09-17 09:00:00+00:00;530772.2756;5381766.059;4.411111111
1338;1338;Buntsandstein;1338;2019-08-28 11:45:00+00:00;543357.7169;5502657.636;31.73333333
1339;1339;Muschelkalk;1339;2019-09-09 13:15:00+00:00;544611.1349;5481396.178;27.86
1340;1340;Lettenkeuper;1340;2019-09-02 13:00:00+00:00;546064.338;5450498.445;33.8
1341;1341;Lias und Dogger (Albvorland);1341;2019-10-08 09:35:00+00:00;555122.5188;5399648.8;18.44444444
1342;1342;Malm Weißjura (Schwäbische Alb);1342;2019-12-04 12:30:00+00:00;557981.3054;5362853.606;25.116
1343;1343;Muschelkalk;1343;2019-03-18 12:40:00+00:00;566848.0862;5472679.556;54.08
1344;1344;Kristallin (Schwarzwald);1344;2018-08-22 10:45:00+00:00;432651.4383;5318611.083;5.6
1345;1345;Kristallin (Schwarzwald);1345;2019-09-10 13:00:00+00:00;435569.286;5300980.103;2.9
1346;1346;Buntsandstein;1346;2019-09-12 09:18:00+00:00;449879.5848;5395865.461;5.02
1347;1347;Lias und Dogger (Albvorland);1347;2019-09-18 12:25:00+00:00;469321.8086;5314913.663;23.575
1348;1348;Tertiär (Albsüdrand und Alpenvorland);1348;2019-12-04 15:45:00+00:00;487366.581;5309646.8;16.25
1349;1349;Tertiär (Albsüdrand und Alpenvorland);1349;2019-09-25 09:30:00+00:00;476375.1307;5301394.022;45.86666667
1350;1350;Höherer Keuper (Keuperbergland);1350;2018-09-25 06:45:00+00:00;495546.4492;5427487.804;7.5
1351;1351;Malm Weißjura (Schwäbische Alb);1351;2019-09-04 07:20:00+00:00;510401.4264;5348485.374;14.2
1352;1352;Malm Weißjura (Schwäbische Alb);1352;2019-12-04 14:15:00+00:00;515950.2138;5338531.938;14.492
1353;1353;Tertiär (Albsüdrand und Alpenvorland);1353;2019-09-11 13:30:00+00:00;522944.5659;5296399.23;33.76
1354;1354;Höherer Keuper (Keuperbergland);1354;2019-10-09 07:10:00+00:00;536040.2941;5439063.09;14.04
1355;1355;Höherer Keuper (Keuperbergland);1355;2019-09-30 08:10:00+00:00;534050.1157;5438400.356;14.31666667
1356;1356;Quartär Moränen (Alpenvorland);1356;2019-09-11 13:10:00+00:00;526167.3408;5296209.288;8.3
1357;1357;Muschelkalk;1357;2019-11-14 00:00:00+00:00;556780.1977;5476139.202;27.775
1358;1358;Muschelkalk;1358;2019-11-21 14:20:00+00:00;572327.8671;5480957.2;43.62
1359;1359;Höherer Keuper (Keuperbergland);1359;2019-09-25 08:10:00+00:00;585210.5506;5429346.821;6.175
1360;1360;Kristallin (Schwarzwald);1360;2019-12-10 13:30:00+00:00;404706.5401;5295039.565;6.28
1361;1361;Buntsandstein;1361;2019-09-03 08:23:00+00:00;420966.0813;5351757.961;4.52
1362;1362;Buntsandstein;1362;2019-09-19 09:50:00+00:00;418157.0982;5332825.376;9.066666667
1363;1363;Buntsandstein;1363;2019-09-19 11:05:00+00:00;448797.8462;5391199.749;2.8125
1364;1364;Malm Weißjura (Schwäbische Alb);1364;2019-09-25 07:40:00+00:00;474913.646;5308049.363;6.7
1365;1365;Buntsandstein;1365;2019-09-17 11:20:00+00:00;507521.8753;5473969.185;7.088888889
1366;1366;Gipskeuper (Fuß des Keuperberglandes);1366;2019-09-18 05:55:00+00:00;504222.0372;5438544.332;36.3875
1367;1367;Malm Weißjura (Schwäbische Alb);1367;2019-09-17 06:15:00+00:00;514857.6468;5333651.285;22.22
1368;1368;Quartär Moränen (Alpenvorland);1368;2019-09-16 06:20:00+00:00;524886.8421;5295821.971;7.35
1369;1369;Höherer Keuper (Keuperbergland);1369;2019-09-05 12:30:00+00:00;551583.9134;5414333.008;1.916666667
1370;1370;Buntsandstein;1370;2019-11-26 13:30:00+00:00;440560.8336;5385331.866;4.08
1371;1371;Muschelkalk;1371;2019-09-04 14:15:00+00:00;555902.4321;5457058.876;14.9
1372;1372;Muschelkalk;1372;2019-11-21 14:40:00+00:00;572167.9541;5479066.058;44.21428571
1373;1373;Lettenkeuper;1373;2019-12-04 08:30:00+00:00;556952.0391;5457753.516;22.05333333
1374;1374;Buntsandstein;1374;2019-12-03 12:30:00+00:00;455442.398;5395380.627;4.49375
1375;1375;Quartär Deckenschotter über Molasse;1375;2019-09-04 12:35:00+00:00;572485.4849;5351158.25;2.59
1376;1376;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1376;2018-09-11 07:35:00+00:00;451833.7881;5434135.189;0.6
1377;1377;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1377;2018-11-12 11:38:00+00:00;456806.8386;5424568.911;22.7
1378;1378;Höherer Keuper (Keuperbergland);1378;2019-08-29 11:10:00+00:00;506711.9468;5400208.668;0.971428571
1379;1379;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1379;2018-11-14 09:59:00+00:00;452093.699;5434485.023;0.5
1380;1380;Quartär Talfüllungen;1380;2019-09-03 09:30:00+00:00;591268.0169;5376293.078;38.47777778
1381;1381;Quartär Talfüllungen;1381;2019-09-16 10:25:00+00:00;421050.9705;5314732.564;10.74285714
1382;1382;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1382;2019-09-24 10:30:00+00:00;574294.7975;5361903.925;22.23333333
1383;1383;Lettenkeuper;1383;2019-09-19 11:45:00+00:00;520701.3487;5415832.321;32.725
1384;1384;Gipskeuper (Fuß des Keuperberglandes);1384;2019-09-26 12:10:00+00:00;515518.5512;5446370.188;26.3625
1385;1385;Quartär eiszeitl.Kiese+Sande (Albsüdrand, Alpenv.);1385;2019-09-10 14:50:00+00:00;583050.2612;5370879.361;38.41111111
1386;1386;Kristallin (Schwarzwald);1386;2019-12-04 07:45:00+00:00;415668.1049;5310038.438;8.48
1387;1387;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1387;2019-09-18 13:05:00+00:00;402793.2307;5322649.416;36.86666667
1388;1388;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1388;2019-09-11 07:23:00+00:00;456977.8451;5443667.424;1.177777778
1389;1389;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1389;2019-09-10 06:55:00+00:00;443684.0493;5412928.654;0.62
1390;1390;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1390;2019-09-24 09:45:00+00:00;451625.8766;5435869.535;0.5
1391;1391;Quartär Talfüllungen;1391;2019-09-03 08:54:00+00:00;450444.3093;5405421.69;8.4
1392;1392;Quartär eiszeitl.Kiese+Sande (Oberrheingraben);1392;2019-09-05 10:10:00+00:00;472195.9224;5494948.068;0.5
